11,35,27,41,37,32,19,48,2,45,36,17,19,47,27,18,39,3,17,39,45,44,1,22,24,39,36,26,26,41,13,14,14,26,7,6,30,49,47,41,42,42,7,1,6,24,28,15,23,7,18,28,1,1,27,26,36,8,27,1,30,34,7,48,11,17,17,0,38,10,11,33,49,30,11,5,47,49,7,47,31,17,47,44,34,39,15,8,6,1,35,37,9,12,5,42,49,37,21,9,26,21,40,26
41,17,46,16,33,7,8,2,7,26,11,37,11,6,24,11,19,31,24,22,16,6,29,37,5,19,34,22,48,12,3,1,46,8,49,6,11,42,40,5,11,12,34,29,14,42,10,25,24,5,11,48,18,10,48,20,13,6,6,28,22,17,34,1,48,42,49,38,0,2,11,31,45,48,43,34,19,16,30,8,30,7,49,49,3,36,43,37,4,1,11,8,40,11,13,49,2,31,30,38,49,28,34,1
35,43,34,48,33,6,42,14,6,36,38,9,39,25,34,16,12,32,45,3,41,48,6,40,49,35,18,30,7,31,38,30,47,20,16,6,46,44,48,33,42,23,33,48,27,38,34,7,30,6,39,4,49,46,46,33,29,26,19,4,30,19,34,17,19,10,45,10,2,0,32,37,42,3,30,20,33,43,26,17,40,26,27,36,31,47,45,41,30,49,41,30,33,27,46,12,32,3,6,28,44,33,4,49
10,49,3,11,28,13,23,41,40,47,1,9,36,9,21,43,19,5,23,49,15,23,19,15,47,28,34,37,24,41,45,37,46,34,20,36,1,28,32,14,6,26,42,14,49,39,42,6,14,5,26,12,13,6,20,39,38,37,38,32,40,44,42,26,17,39,43,11,11,32,0,28,18,37,1,16,30,5,41,20,12,24,29,30,9,49,37,41,7,12,6,49,19,26,16,10,14,3,10,39,40,7,6,16
38,37,39,5,5,6,41,35,6,39,36,31,5,15,12,21,35,12,1,3,40,47,22,31,36,21,47,25,7,23,31,41,45,35,46,47,49,4,23,47,2,25,49,22,7,5,23,21,33,21,6,48,2,5,6,18,35,14,25,47,27,21,37,7,46,13,3,33,31,37,28,0,27,35,46,32,12,33,27,33,12,49,21,23,18,29,19,35,23,45,39,7,33,34,27,12,4,7,15,24,40,23,22,14
7,23,33,39,13,31,27,30,3,38,33,30,25,4,25,10,28,42,46,28,5,31,5,29,13,20,11,27,30,44,39,26,43,18,33,5,42,45,22,30,45,27,21,21,42,14,31,18,35,16,16,20,27,29,27,5,23,47,25,10,6,1,43,1,45,37,49,49,45,42,18,27,0,33,18,30,14,2,8,14,10,38,10,28,12,43,43,5,48,13,29,1,45,42,26,21,17,31,40,40,48,47,4,29
23,20,22,14,24,25,10,11,10,15,43,49,4,11,13,3,31,39,38,45,15,27,46,48,18,22,34,38,12,48,30,4,9,31,21,17,38,17,36,1,1,28,33,8,13,36,18,24,23,42,49,10,27,11,47,40,35,19,3,9,24,40,48,34,17,42,42,30,48,3,37,35,33,0,33,40,46,39,9,33,9,27,18,30,49,42,6,29,12,25,3,29,19,32,21,4,24,32,37,13,47,8,21,45
7,32,13,31,6,10,39,29,36,35,31,2,39,33,34,35,29,3,35,4,43,43,21,29,38,1,48,2,37,47,45,11,43,48,42,43,42,9,8,18,38,8,12,29,28,21,7,31,40,21,49,25,19,30,48,48,14,29,15,10,42,32,31,24,31,19,45,11,43,30,1,46,18,33,0,13,30,28,10,24,45,47,22,6,12,44,42,42,43,32,22,4,7,40,4,17,48,32,46,11,45,41,18,17
20,18,20,19,26,43,48,7,18,2,43,29,31,47,49,10,31,48,16,34,6,4,33,19,37,39,17,33,4,26,34,30,32,7,11,15,20,17,20,21,9,14,48,12,12,17,7,29,2,24,21,41,13,36,48,26,47,35,41,7,26,31,6,27,17,46,2,5,34,20,16,32,30,40,13,0,43,30,38,28,48,19,14,17,6,32,33,41,35,36,2,29,32,42,24,4,32,27,23,39,42,49,45,8
19,46,19,7,31,46,40,12,29,7,45,49,16,21,30,31,12,29,6,23,13,43,31,41,26,44,29,40,29,11,35,1,1,28,16,3,11,24,30,14,19,26,33,20,49,24,10,6,27,21,42,20,12,41,38,18,38,27,47,12,19,2,11,20,32,31,8,47,19,33,30,12,14,46,30,43,0,32,38,14,40,6,43,45,47,22,12,45,24,32,42,37,35,41,29,47,28,1,14,21,2,46,8,2
2,9,9,24,27,34,40,23,20,12,13,49,29,19,28,4,45,24,7,36,2,42,8,48,15,23,28,17,15,2,12,49,23,45,27,7,40,4,44,6,2,23,20,16,2,17,29,26,19,45,41,9,37,14,3,40,44,4,14,41,39,12,42,37,19,38,26,49,16,43,5,33,2,39,28,30,32,0,19,45,22,15,8,24,1,24,11,29,31,22,27,19,48,28,10,48,48,30,23,16,36,36,10,43
5,38,12,22,42,34,4,29,31,27,3,46,36,26,20,20,26,47,46,16,5,16,39,5,3,33,23,37,47,42,36,8,32,23,34,34,47,14,30,34,41,34,20,3,30,30,35,43,34,45,11,45,38,45,9,5,18,40,18,21,33,5,18,33,39,33,9,7,30,26,41,27,8,9,10,38,38,19,0,8,42,48,7,21,22,40,35,8,47,11,7,12,12,39,46,15,1,20,35,36,7,1,48,5
41,10,42,27,23,38,12,11,34,17,19,24,17,1,44,28,47,32,23,36,48,45,12,23,43,6,11,13,15,20,45,14,47,45,40,6,25,13,11,2,37,8,24,29,13,33,40,47,37,18,15,3,39,1,8,24,18,43,1,10,5,32,6,5,38,11,46,47,8,17,20,33,14,33,24,28,14,45,8,0,15,29,31,15,34,44,22,4,29,2,27,28,46,15,41,35,33,39,33,44,17,34,18,28
18,22,24,17,33,46,30,31,15,43,3,34,34,12,20,39,3,7,3,27,44,27,18,34,25,12,7,49,3,32,5,19,4,10,34,24,27,20,43,30,4,37,28,14,3,26,32,14,23,20,18,7,4,34,29,43,22,17,38,34,40,9,1,13,15,38,29,31,30,40,12,12,10,9,45,48,40,22,42,15,0,28,46,21,43,14,13,21,35,5,20,34,39,37,47,45,44,1,11,34,24,14,36,25
7,37,28,18,28,26,44,13,4,24,33,16,14,38,25,13,6,17,40,38,30,18,36,33,28,8,45,34,25,25,24,8,37,7,27,3,13,2,12,34,14,36,47,33,17,6,27,30,36,42,6,36,45,18,16,4,19,15,30,18,3,31,47,36,43,27,44,17,7,26,24,49,38,27,47,19,6,15,48,29,28,0,5,20,19,30,41,38,16,33,27,1,31,21,35,34,37,24,17,8,48,23,42,33
38,40,17,38,39,42,30,35,20,18,47,12,49,44,46,7,10,7,10,23,4,27,29,14,12,15,24,2,13,41,30,10,3,34,14,32,19,19,18,43,38,49,48,46,32,8,3,43,33,18,45,7,27,22,27,33,31,9,6,29,5,21,32,14,34,43,12,47,49,27,29,21,10,18,22,14,43,8,7,31,46,5,0,12,35,33,34,13,27,5,47,8,20,2,25,5,34,18,37,20,16,15,4,26
34,41,5,7,25,6,28,17,45,38,22,10,5,45,26,39,14,24,23,37,17,40,1,18,15,8,29,49,34,11,40,46,10,29,21,30,36,28,23,47,23,14,21,5,14,37,5,1,43,28,42,41,38,48,46,38,33,35,16,11,1,36,20,15,9,7,34,44,49,36,30,23,28,30,6,17,45,24,21,15,21,20,12,0,17,12,18,29,20,34,17,1,8,46,13,31,23,48,14,31,39,7,17,49
19,40,48,30,27,44,47,26,12,17,32,10,26,12,42,44,18,13,31,3,44,28,32,18,49,39,11,16,26,43,14,32,34,34,45,30,29,42,28,17,23,15,14,16,44,9,17,47,40,28,41,6,22,37,17,7,12,20,4,19,41,18,27,27,48,4,30,34,3,31,9,18,12,49,12,6,47,1,22,34,43,19,35,17,0,39,49,35,1,21,33,17,46,43,47,42,25,29,14,7,24,38,1,49
21,20,13,48,29,13,11,38,14,29,34,32,44,30,4,22,7,17,21,20,20,29,13,23,25,37,36,4,17,24,28,12,6,27,37,41,30,34,2,14,4,48,34,6,40,21,25,12,38,42,36,29,8,42,18,9,20,35,31,26,34,48,37,2,8,12,39,39,36,47,49,29,43,42,44,32,22,24,40,44,14,30,33,12,39,0,25,5,46,21,45,25,45,11,27,32,41,26,24,43,15,43,5,48
27,27,35,35,32,30,25,17,6,31,42,22,40,37,29,4,1,36,43,38,26,24,45,19,41,34,47,43,37,26,6,32,37,43,14,32,5,32,34,37,29,32,46,15,8,39,3,6,41,12,18,27,25,27,1,49,49,6,16,35,40,10,12,33,14,25,34,15,43,45,37,19,43,6,42,33,12,11,35,22,13,41,34,18,49,25,0,6,31,23,47,14,40,40,5,18,6,30,28,36,20,35,26,40
24,37,24,23,33,1,43,22,21,21,40,13,28,14,31,2,37,37,43,40,1,26,12,48,49,26,35,14,45,45,9,31,44,34,48,49,28,30,13,15,22,12,32,19,12,31,32,43,40,21,16,19,4,32,41,31,22,36,43,9,44,25,34,30,23,9,26,8,37,41,41,35,5,29,42,41,45,29,8,4,21,38,13,29,35,5,6,0,45,46,35,49,1,28,39,5,20,31,14,10,26,8,42,20
23,41,42,44,40,4,44,44,12,27,27,37,19,29,42,7,21,1,22,22,22,47,35,8,40,37,5,47,21,38,45,24,35,17,1,6,17,49,16,1,19,19,18,14,18,30,32,1,23,48,13,4,3,25,23,32,14,18,7,39,36,33,44,38,7,39,33,6,4,30,7,23,48,12,43,35,24,31,47,29,35,16,27,20,1,46,31,45,0,34,26,18,17,23,13,5,39,24,6,16,15,33,11,42
44,39,20,1,44,6,37,45,3,33,9,15,30,21,48,29,2,28,5,21,39,31,13,40,27,41,44,14,40,12,35,26,23,17,37,2,21,7,20,15,31,33,9,3,18,46,37,25,10,18,14,12,46,40,14,36,44,44,8,2,43,7,35,37,49,31,9,1,1,49,12,45,13,25,32,36,32,22,11,2,5,33,5,34,21,21,23,46,34,0,10,45,43,31,25,1,34,38,36,24,30,30,32,26
38,20,34,23,46,8,49,44,49,30,23,27,33,21,22,18,5,39,10,10,42,40,12,9,48,37,27,17,47,3,20,48,39,18,48,41,46,49,20,20,36,31,13,15,11,40,3,33,44,2,11,45,4,8,19,11,22,25,19,21,2,32,28,29,4,43,6,35,11,41,6,39,29,3,22,2,42,27,7,27,20,27,47,17,33,45,47,35,26,10,0,13,8,4,5,27,15,24,6,31,11,34,15,36
11,9,32,27,6,39,26,16,11,47,47,12,9,42,36,25,6,49,26,45,34,26,9,20,43,42,12,14,20,8,16,1,2,39,8,12,7,31,35,16,7,2,40,32,21,25,3,40,27,13,23,47,17,32,40,44,46,35,27,10,3,46,42,1,33,20,27,37,8,30,49,7,1,29,4,29,37,19,12,28,34,1,8,1,17,25,14,49,18,45,13,0,39,40,22,4,1,19,25,27,39,15,14,47
9,15,18,1,8,34,27,36,35,42,26,48,2,34,24,12,32,15,3,37,18,16,14,26,17,23,41,4,7,46,29,32,37,3,37,15,15,25,5,34,18,23,20,4,48,10,27,45,8,30,10,49,38,38,31,12,5,42,29,13,13,26,39,37,28,33,20,9,40,33,19,33,45,19,7,32,35,48,12,46,39,31,20,8,46,45,40,1,17,43,8,39,0,15,37,4,18,46,20,49,18,14,26,46
27,28,26,5,32,3,44,3,13,1,5,34,18,39,5,39,25,28,42,22,25,31,11,7,1,6,13,2,6,18,30,38,13,16,41,10,4,16,27,46,43,24,23,22,14,36,34,13,5,38,17,43,20,17,22,9,14,40,20,25,37,41,36,16,41,34,36,12,11,27,26,34,42,32,40,42,41,28,39,15,37,21,2,46,43,11,40,28,23,31,4,40,15,0,5,49,47,5,39,30,30,41,32,9
36,4,10,24,7,1,21,22,47,28,1,13,42,48,14,41,20,15,45,49,23,35,23,47,40,40,26,23,48,1,38,7,6,8,41,26,13,41,14,12,17,47,30,20,27,16,18,45,18,8,38,34,48,45,17,4,35,9,20,17,25,28,12,5,16,38,26,5,13,46,16,27,26,21,4,24,29,10,46,41,47,35,25,13,47,27,5,39,13,25,5,22,37,5,0,6,48,22,39,23,24,41,15,43
28,16,1,48,10,30,33,23,6,43,19,28,7,7,13,8,41,14,3,3,14,41,21,26,1,33,38,42,2,48,30,13,2,32,46,14,41,39,13,33,31,37,1,34,16,41,1,15,21,47,30,30,12,9,10,49,12,34,9,46,9,14,22,41,4,32,3,42,49,12,10,12,21,4,17,4,47,48,15,35,45,34,5,31,42,32,18,5,5,1,27,4,4,49,6,0,42,33,37,47,8,38,27,31
33,3,9,29,20,14,5,16,31,19,14,29,33,48,28,3,25,9,15,30,42,16,5,1,14,43,18,22,45,31,39,27,38,13,29,8,31,48,3,8,46,3,20,28,35,5,9,2,19,35,26,46,19,28,30,28,45,3,12,7,48,45,29,37,38,26,30,49,2,32,14,4,17,24,48,32,28,48,1,33,44,37,34,23,25,41,6,20,39,34,15,1,18,47,48,42,0,8,35,22,12,4,24,2
17,23,49,17,17,15,19,19,11,44,11,13,39,16,34,11,2,1,27,27,17,46,19,11,38,40,43,6,31,49,27,41,30,28,46,9,46,20,36,13,5,27,44,23,12,15,42,20,27,35,22,8,28,44,4,13,13,49,15,9,12,43,42,39,31,40,28,37,31,3,3,7,31,32,32,27,1,30,20,39,1,24,18,48,29,26,30,31,24,38,24,19,46,5,22,33,8,0,18,34,12,31,19,16
22,6,11,48,21,13,27,44,6,28,9,2,42,7,38,48,43,16,24,48,44,18,17,48,29,27,17,23,1,42,4,27,44,38,8,49,8,37,34,12,27,18,35,48,36,40,22,14,44,31,10,15,44,36,34,16,23,40,16,14,12,29,14,20,10,5,32,21,30,6,10,15,40,37,46,23,14,23,35,33,11,17,37,14,14,24,28,14,6,36,6,25,20,39,39,37,35,18,0,31,6,20,23,19
44,6,9,10,10,34,43,33,25,45,23,23,14,47,7,16,41,20,38,20,18,7,20,12,31,29,48,5,8,12,19,40,22,34,30,46,2,15,30,19,28,39,1,27,29,24,9,21,49,34,9,31,39,32,6,30,35,29,37,36,5,35,33,11,30,13,28,9,38,28,39,24,40,13,11,39,21,16,36,44,34,8,20,31,7,43,36,10,16,24,31,27,49,30,23,47,22,34,31,0,16,7,27,19
30,19,38,47,49,49,34,11,35,24,11,24,42,20,7,3,21,31,2,3,16,41,42,21,35,46,47,46,14,11,40,47,45,8,9,32,39,27,29,22,14,37,13,38,20,4,31,45,25,43,47,9,2,37,41,14,13,39,45,20,21,33,44,17,13,13,23,26,49,44,40,40,48,47,45,42,2,36,7,17,24,48,16,39,24,15,20,26,15,30,11,39,18,30,24,8,12,12,6,16,0,45,31,49
17,38,36,43,28,9,45,27,12,7,22,22,2,39,40,7,6,27,5,30,15,33,6,15,12,12,10,45,13,22,29,14,31,14,28,36,21,17,10,11,8,27,29,45,1,12,20,18,20,40,18,40,10,4,18,5,49,44,12,19,39,47,12,4,19,15,1,21,28,33,7,23,47,8,41,49,46,36,1,34,14,23,15,7,38,43,35,8,33,30,34,15,14,41,41,38,4,31,20,7,45,0,10,11
41,30,41,17,17,31,1,23,1,28,6,22,5,36,7,36,39,14,14,14,19,49,10,7,37,9,45,3,19,38,46,15,18,18,43,9,4,7,29,47,25,5,2,42,14,11,16,1,39,47,29,13,14,13,4,2,20,28,39,20,9,18,31,43,7,29,11,40,34,4,6,22,4,21,18,45,8,10,48,18,36,42,4,17,1,5,26,42,11,32,15,14,26,32,15,27,24,19,23,27,31,10,0,16
7,13,47,49,44,2,48,27,49,30,32,41,10,18,12,38,1,29,44,23,13,26,48,12,10,39,15,30,44,18,36,4,43,14,23,12,13,12,46,31,2,23,38,44,28,16,25,14,26,3,44,22,18,36,7,37,23,6,24,15,3,44,9,45,3,16,49,26,1,49,16,14,29,45,17,8,2,43,5,28,25,33,26,49,49,48,40,20,42,26,36,47,46,9,43,31,2,16,19,19,49,11,16,0
